"BuildingID","Date","Time","TargetTemp","ActualTemp","System","SystemAge","BuildingMgr","BuildingAge","product","Country"
11,"6/21/13","23:13:19",67,75,9,11,"M11",14,"AC1000","Belgium"
11,"6/16/13","6:33:07",67,76,13,28,"M11",14,"AC1000","Belgium"
11,"6/21/13","11:33:07",70,65,7,1,"M11",14,"AC1000","Belgium"
11,"6/27/13","17:33:07",66,75,20,23,"M11",14,"AC1000","Belgium"
11,"6/1/13","21:33:07",70,59,6,16,"M11",14,"AC1000","Belgium"
11,"6/25/13","3:45:56",70,66,2,11,"M11",14,"AC1000","Belgium"
11,"6/17/13","6:00:01",70,71,16,19,"M11",14,"AC1000","Belgium"
11,"6/1/13","20:00:01",68,78,16,4,"M11",14,"AC1000","Belgium"
11,"6/12/13","7:13:19",70,62,19,24,"M11",14,"AC1000","Belgium"
11,"6/29/13","0:43:51",66,72,20,10,"M11",14,"AC1000","Belgium"
11,"6/14/13","15:43:51",70,68,11,9,"M11",14,"AC1000","Belgium"
11,"6/30/13","7:13:20",66,70,6,2,"M11",14,"AC1000","Belgium"
11,"6/6/13","13:13:20",65,61,7,12,"M11",14,"AC1000","Belgium"
11,"6/29/13","12:33:07",70,75,5,7,"M11",14,"AC1000","Belgium"
11,"6/25/13","14:00:01",68,78,2,1,"M11",14,"AC1000","Belgium"
11,"6/29/13","18:00:01",68,65,9,6,"M11",14,"AC1000","Belgium"
11,"6/1/13","20:00:01",65,63,5,28,"M11",14,"AC1000","Belgium"
11,"6/10/13","5:13:19",66,70,8,10,"M11",14,"AC1000","Belgium"
11,"6/30/13","1:43:51",70,68,3,30,"M11",14,"AC1000","Belgium"
11,"6/10/13","11:43:51",67,66,18,16,"M11",14,"AC1000","Belgium"
11,"6/18/13","19:43:51",65,71,1,6,"M11",14,"AC1000","Belgium"
11,"6/24/13","1:13:20",70,59,14,28,"M11",14,"AC1000","Belgium"
11,"6/10/13","23:33:07",68,76,6,22,"M11",14,"AC1000","Belgium"
11,"6/8/13","3:13:19",65,69,13,8,"M11",14,"AC1000","Belgium"
11,"6/18/13","13:13:19",70,56,17,19,"M11",14,"AC1000","Belgium"
11,"6/21/13","22:43:51",70,67,16,16,"M11",14,"AC1000","Belgium"
11,"6/29/13","6:13:20",66,58,1,30,"M11",14,"AC1000","Belgium"
11,"6/17/13","0:33:07",65,64,6,15,"M11",14,"AC1000","Belgium"
11,"6/25/13","8:33:07",65,59,3,14,"M11",14,"AC1000","Belgium"
11,"6/5/13","18:33:07",70,70,8,26,"M11",14,"AC1000","Belgium"
11,"6/2/13","21:00:01",69,64,8,2,"M11",14,"AC1000","Belgium"
11,"6/18/13","13:13:19",65,71,1,13,"M11",14,"AC1000","Belgium"
11,"6/26/13","21:13:19",67,58,7,6,"M11",14,"AC1000","Belgium"
11,"6/12/13","13:43:51",67,77,14,2,"M11",14,"AC1000","Belgium"
11,"6/23/13","0:13:20",70,59,8,5,"M11",14,"AC1000","Belgium"
11,"6/11/13","18:13:20",66,64,8,15,"M11",14,"AC1000","Belgium"
11,"6/25/13","8:33:07",67,68,17,13,"M11",14,"AC1000","Belgium"
11,"6/29/13","18:45:56",70,61,5,4,"M11",14,"AC1000","Belgium"
11,"6/5/13","17:00:01",70,62,20,12,"M11",14,"AC1000","Belgium"
11,"6/13/13","7:43:51",67,58,8,3,"M11",14,"AC1000","Belgium"
11,"6/9/13","9:13:20",67,72,10,29,"M11",14,"AC1000","Belgium"
11,"6/10/13","10:13:20",66,75,9,21,"M11",14,"AC1000","Belgium"
11,"6/11/13","11:13:20",67,76,1,5,"M11",14,"AC1000","Belgium"
11,"6/9/13","15:33:07",66,79,2,21,"M11",14,"AC1000","Belgium"
11,"6/9/13","21:00:01",69,79,12,27,"M11",14,"AC1000","Belgium"
11,"6/1/13","19:13:19",69,79,3,27,"M11",14,"AC1000","Belgium"
11,"6/2/13","20:13:19",67,76,5,15,"M11",14,"AC1000","Belgium"
11,"6/5/13","23:13:19",68,60,8,10,"M11",14,"AC1000","Belgium"
11,"6/16/13","10:43:51",68,65,11,19,"M11",14,"AC1000","Belgium"
11,"6/12/13","12:13:20",67,79,4,9,"M11",14,"AC1000","Belgium"
11,"6/16/13","16:13:20",65,74,6,15,"M11",14,"AC1000","Belgium"
11,"6/28/13","16:13:19",69,57,4,20,"M11",14,"AC1000","Belgium"
11,"6/1/13","19:13:19",67,72,6,5,"M11",14,"AC1000","Belgium"
11,"6/26/13","20:43:51",69,77,9,26,"M11",14,"AC1000","Belgium"
11,"6/16/13","16:13:20",65,56,6,16,"M11",14,"AC1000","Belgium"
11,"6/28/13","16:13:19",66,80,3,1,"M11",14,"AC1000","Belgium"
11,"6/18/13","12:43:51",66,55,12,26,"M11",14,"AC1000","Belgium"
11,"6/20/13","14:43:51",70,56,8,6,"M11",14,"AC1000","Belgium"
11,"6/29/13","23:43:51",66,68,10,6,"M11",14,"AC1000","Belgium"
11,"6/19/13","19:13:20",68,75,7,27,"M11",14,"AC1000","Belgium"
11,"6/24/13","6:45:56",67,76,6,13,"M11",14,"AC1000","Belgium"
11,"6/1/13","13:45:56",70,63,13,23,"M11",14,"AC1000","Belgium"
11,"6/4/13","16:45:56",66,67,18,22,"M11",14,"AC1000","Belgium"
11,"6/6/13","18:45:56",67,64,12,2,"M11",14,"AC1000","Belgium"
11,"6/12/13","0:45:56",69,78,8,8,"M11",14,"AC1000","Belgium"
11,"6/20/13","8:45:56",65,55,20,21,"M11",14,"AC1000","Belgium"
11,"6/29/13","4:00:01",70,65,10,6,"M11",14,"AC1000","Belgium"
11,"6/18/13","23:00:01",68,69,10,13,"M11",14,"AC1000","Belgium"
11,"6/4/13","9:00:01",68,60,12,12,"M11",14,"AC1000","Belgium"
11,"6/17/13","22:00:01",68,69,11,10,"M11",14,"AC1000","Belgium"
11,"6/16/13","3:43:51",65,56,5,8,"M11",14,"AC1000","Belgium"
11,"6/6/13","5:33:07",68,55,13,17,"M11",14,"AC1000","Belgium"
11,"6/28/13","3:00:01",65,68,10,23,"M11",14,"AC1000","Belgium"
11,"6/22/13","9:43:51",68,63,19,11,"M11",14,"AC1000","Belgium"
11,"6/8/13","1:13:20",70,59,1,27,"M11",14,"AC1000","Belgium"
11,"6/15/13","8:13:20",68,65,8,29,"M11",14,"AC1000","Belgium"
11,"6/30/13","5:00:01",68,62,15,19,"M11",14,"AC1000","Belgium"
11,"6/6/13","11:00:01",66,65,5,2,"M11",14,"AC1000","Belgium"
11,"6/13/13","0:43:51",69,71,16,19,"M11",14,"AC1000","Belgium"
11,"6/13/13","12:33:07",66,61,6,20,"M11",14,"AC1000","Belgium"
11,"6/15/13","14:33:07",65,64,17,10,"M11",14,"AC1000","Belgium"
11,"6/16/13","15:33:07",69,73,8,11,"M11",14,"AC1000","Belgium"
11,"6/19/13","18:33:07",66,67,5,18,"M11",14,"AC1000","Belgium"
11,"6/1/13","6:45:56",67,75,13,18,"M11",14,"AC1000","Belgium"
11,"6/14/13","19:45:56",65,71,1,3,"M11",14,"AC1000","Belgium"
11,"6/16/13","3:45:56",70,61,9,13,"M11",14,"AC1000","Belgium"
11,"6/22/13","20:00:01",68,74,10,2,"M11",14,"AC1000","Belgium"
11,"6/15/13","19:13:19",70,65,11,8,"M11",14,"AC1000","Belgium"
11,"6/28/13","2:13:19",67,61,13,2,"M11",14,"AC1000","Belgium"
11,"6/29/13","15:13:20",68,62,20,6,"M11",14,"AC1000","Belgium"
11,"6/12/13","4:33:07",70,74,6,16,"M11",14,"AC1000","Belgium"
11,"6/15/13","7:33:07",70,76,5,25,"M11",14,"AC1000","Belgium"
11,"6/30/13","22:33:07",69,61,12,10,"M11",14,"AC1000","Belgium"
11,"6/7/13","5:00:01",70,68,16,13,"M11",14,"AC1000","Belgium"
11,"6/17/13","3:13:20",68,77,1,25,"M11",14,"AC1000","Belgium"
11,"6/14/13","12:00:01",68,71,16,10,"M11",14,"AC1000","Belgium"
11,"6/2/13","6:13:19",70,70,17,2,"M11",14,"AC1000","Belgium"
11,"6/15/13","19:13:19",65,69,19,9,"M11",14,"AC1000","Belgium"
11,"6/10/13","20:43:51",70,57,4,24,"M11",14,"AC1000","Belgium"
11,"6/24/13","16:33:07",65,61,16,18,"M11",14,"AC1000","Belgium"
11,"6/24/13","22:45:56",70,62,3,30,"M11",14,"AC1000","Belgium"
11,"6/26/13","0:45:56",65,67,15,10,"M11",14,"AC1000","Belgium"
11,"6/5/13","9:45:56",67,77,18,6,"M11",14,"AC1000","Belgium"
11,"6/10/13","14:45:56",69,74,5,20,"M11",14,"AC1000","Belgium"
11,"6/2/13","12:45:56",68,70,7,13,"M11",14,"AC1000","Belgium"
11,"6/15/13","6:00:01",67,68,8,15,"M11",14,"AC1000","Belgium"
11,"6/26/13","17:00:01",67,76,20,7,"M11",14,"AC1000","Belgium"
11,"6/6/13","3:13:19",70,79,10,13,"M11",14,"AC1000","Belgium"
11,"6/6/13","15:13:20",70,64,18,26,"M11",14,"AC1000","Belgium"
11,"6/18/13","3:33:07",65,66,1,24,"M11",14,"AC1000","Belgium"
11,"6/10/13","7:13:19",68,69,14,14,"M11",14,"AC1000","Belgium"
11,"6/15/13","18:43:51",69,73,5,24,"M11",14,"AC1000","Belgium"
11,"6/27/13","6:13:20",65,61,1,15,"M11",14,"AC1000","Belgium"
11,"6/16/13","1:33:07",67,70,4,8,"M11",14,"AC1000","Belgium"
11,"6/3/13","18:33:07",70,66,9,11,"M11",14,"AC1000","Belgium"
11,"6/16/13","7:00:01",68,79,4,18,"M11",14,"AC1000","Belgium"
11,"6/2/13","23:00:01",70,65,14,26,"M11",14,"AC1000","Belgium"
11,"6/25/13","22:13:19",68,56,20,15,"M11",14,"AC1000","Belgium"
11,"6/1/13","4:43:51",69,77,6,30,"M11",14,"AC1000","Belgium"
11,"6/3/13","6:43:51",70,66,13,21,"M11",14,"AC1000","Belgium"
11,"6/7/13","10:43:51",69,72,4,17,"M11",14,"AC1000","Belgium"
11,"6/21/13","0:13:20",66,55,17,25,"M11",14,"AC1000","Belgium"
11,"6/24/13","3:13:20",68,69,18,9,"M11",14,"AC1000","Belgium"
11,"6/27/13","6:13:20",69,71,9,24,"M11",14,"AC1000","Belgium"
11,"6/4/13","13:13:20",66,66,2,24,"M11",14,"AC1000","Belgium"
12,"6/10/13","9:00:01",65,57,6,5,"M12",26,"FN39TG","Finland"
12,"6/18/13","23:13:19",66,75,1,13,"M12",26,"FN39TG","Finland"
12,"6/2/13","13:43:51",65,72,20,26,"M12",26,"FN39TG","Finland"
12,"6/13/13","0:13:20",67,77,8,19,"M12",26,"FN39TG","Finland"
12,"6/16/13","3:13:20",67,55,11,16,"M12",26,"FN39TG","Finland"
12,"6/30/13","17:13:20",65,57,17,9,"M12",26,"FN39TG","Finland"
12,"6/1/13","18:13:20",68,65,7,21,"M12",26,"FN39TG","Finland"
12,"6/25/13","18:33:07",70,66,20,20,"M12",26,"FN39TG","Finland"
12,"6/17/13","16:00:01",69,68,16,4,"M12",26,"FN39TG","Finland"
12,"6/5/13","16:43:51",69,69,19,15,"M12",26,"FN39TG","Finland"
12,"6/23/13","10:13:20",65,61,1,1,"M12",26,"FN39TG","Finland"
12,"6/29/13","16:13:20",67,80,12,8,"M12",26,"FN39TG","Finland"
12,"6/4/13","21:13:20",66,72,7,1,"M12",26,"FN39TG","Finland"
12,"6/3/13","2:00:01",69,72,7,21,"M12",26,"FN39TG","Finland"
12,"6/16/13","15:00:01",67,77,4,22,"M12",26,"FN39TG","Finland"
12,"6/22/13","21:00:01",70,77,13,12,"M12",26,"FN39TG","Finland"
12,"6/26/13","7:43:51",65,62,6,6,"M12",26,"FN39TG","Finland"
12,"6/26/13","13:13:20",65,63,20,9,"M12",26,"FN39TG","Finland"
12,"6/30/13","17:13:20",66,62,14,26,"M12",26,"FN39TG","Finland"
12,"6/10/13","3:33:07",70,78,5,9,"M12",26,"FN39TG","Finland"
12,"6/1/13","0:00:01",69,58,18,8,"M12",26,"FN39TG","Finland"
12,"6/25/13","6:43:51",68,68,2,7,"M12",26,"FN39TG","Finland"
12,"6/27/13","8:43:51",69,57,19,23,"M12",26,"FN39TG","Finland"
12,"6/6/13","23:13:20",65,57,8,5,"M12",26,"FN39TG","Finland"
12,"6/7/13","0:33:07",69,71,19,18,"M12",26,"FN39TG","Finland"
12,"6/22/13","21:45:56",66,60,2,5,"M12",26,"FN39TG","Finland"
12,"6/12/13","17:45:56",69,64,12,13,"M12",26,"FN39TG","Finland"
12,"6/19/13","0:45:56",65,75,9,22,"M12",26,"FN39TG","Finland"
12,"6/26/13","18:00:01",67,56,1,28,"M12",26,"FN39TG","Finland"
12,"6/12/13","10:13:19",65,68,6,18,"M12",26,"FN39TG","Finland"
12,"6/6/13","10:43:51",65,78,20,24,"M12",26,"FN39TG","Finland"
12,"6/23/13","3:13:20",69,66,7,20,"M12",26,"FN39TG","Finland"
12,"6/1/13","11:13:20",65,65,6,8,"M12",26,"FN39TG","Finland"
12,"6/2/13","12:13:20",66,66,17,15,"M12",26,"FN39TG","Finland"
12,"6/30/13","16:33:07",68,69,1,27,"M12",26,"FN39TG","Finland"
12,"6/14/13","6:00:01",66,69,11,10,"M12",26,"FN39TG","Finland"
12,"6/2/13","0:13:19",70,73,20,27,"M12",26,"FN39TG","Finland"
12,"6/20/13","18:13:19",69,73,19,7,"M12",26,"FN39TG","Finland"
12,"6/11/13","15:43:51",66,80,11,6,"M12",26,"FN39TG","Finland"
12,"6/12/13","4:00:01",69,61,6,20,"M12",26,"FN39TG","Finland"
12,"6/16/13","8:00:01",67,56,10,11,"M12",26,"FN39TG","Finland"
12,"6/28/13","2:43:51",68,67,16,18,"M12",26,"FN39TG","Finland"
12,"6/2/13","12:13:20",66,73,6,29,"M12",26,"FN39TG","Finland"
12,"6/7/13","17:13:20",69,76,10,1,"M12",26,"FN39TG","Finland"
12,"6/12/13","22:13:20",65,80,16,3,"M12",26,"FN39TG","Finland"
12,"6/14/13","6:00:01",67,66,16,26,"M12",26,"FN39TG","Finland"
12,"6/11/13","9:13:19",67,62,13,17,"M12",26,"FN39TG","Finland"
12,"6/11/13","15:43:51",68,68,6,17,"M12",26,"FN39TG","Finland"
12,"6/14/13","18:43:51",66,68,7,5,"M12",26,"FN39TG","Finland"
12,"6/17/13","21:43:51",70,59,19,30,"M12",26,"FN39TG","Finland"
12,"6/19/13","23:43:51",70,74,3,9,"M12",26,"FN39TG","Finland"
12,"6/22/13","8:33:07",70,79,14,4,"M12",26,"FN39TG","Finland"
12,"6/27/13","13:33:07",69,71,17,24,"M12",26,"FN39TG","Finland"
12,"6/28/13","14:33:07",67,65,19,18,"M12",26,"FN39TG","Finland"
12,"6/29/13","15:33:07",65,59,10,13,"M12",26,"FN39TG","Finland"
12,"6/3/13","19:33:07",66,71,3,16,"M12",26,"FN39TG","Finland"
12,"6/8/13","0:45:56",67,80,10,15,"M12",26,"FN39TG","Finland"
12,"6/6/13","4:45:56",68,70,9,29,"M12",26,"FN39TG","Finland"
12,"6/14/13","12:45:56",70,71,15,2,"M12",26,"FN39TG","Finland"
12,"6/23/13","8:00:01",70,79,1,10,"M12",26,"FN39TG","Finland"
12,"6/26/13","11:00:01",70,70,4,11,"M12",26,"FN39TG","Finland"
12,"6/19/13","10:13:19",65,58,8,21,"M12",26,"FN39TG","Finland"
12,"6/30/13","21:13:19",65,62,1,24,"M12",26,"FN39TG","Finland"
12,"6/18/13","15:43:51",68,64,14,19,"M12",26,"FN39TG","Finland"
12,"6/14/13","17:13:20",65,56,10,9,"M12",26,"FN39TG","Finland"
12,"6/19/13","22:13:20",65,66,3,22,"M12",26,"FN39TG","Finland"
12,"6/23/13","2:33:07",67,65,1,12,"M12",26,"FN39TG","Finland"
12,"6/3/13","18:00:01",67,71,7,19,"M12",26,"FN39TG","Finland"
12,"6/18/13","9:13:19",69,68,3,25,"M12",26,"FN39TG","Finland"
12,"6/3/13","0:43:51",65,59,1,27,"M12",26,"FN39TG","Finland"
12,"6/9/13","6:43:51",69,69,18,5,"M12",26,"FN39TG","Finland"
12,"6/3/13","6:13:20",70,63,10,9,"M12",26,"FN39TG","Finland"
12,"6/15/13","18:13:20",68,69,2,14,"M12",26,"FN39TG","Finland"
12,"6/17/13","20:13:20",65,72,7,18,"M12",26,"FN39TG","Finland"
12,"6/5/13","14:33:07",68,69,13,12,"M12",26,"FN39TG","Finland"
12,"6/15/13","0:00:01",66,77,12,25,"M12",26,"FN39TG","Finland"
12,"6/17/13","2:00:01",70,76,18,9,"M12",26,"FN39TG","Finland"
12,"6/25/13","10:00:01",69,65,1,28,"M12",26,"FN39TG","Finland"
12,"6/28/13","13:00:01",69,67,20,20,"M12",26,"FN39TG","Finland"
12,"6/7/13","22:00:01",66,73,19,27,"M12",26,"FN39TG","Finland"
12,"6/10/13","7:43:51",65,72,16,3,"M12",26,"FN39TG","Finland"
12,"6/4/13","7:13:20",70,69,19,3,"M12",26,"FN39TG","Finland"
12,"6/17/13","20:13:20",70,66,8,15,"M12",26,"FN39TG","Finland"
12,"6/8/13","5:43:51",66,60,13,2,"M12",26,"FN39TG","Finland"
12,"6/13/13","16:13:20",68,68,19,19,"M12",26,"FN39TG","Finland"
12,"6/18/13","3:45:56",69,70,18,17,"M12",26,"FN39TG","Finland"
12,"6/3/13","18:45:56",70,68,13,28,"M12",26,"FN39TG","Finland"
12,"6/7/13","4:45:56",69,66,8,11,"M12",26,"FN39TG","Finland"
12,"6/12/13","9:45:56",65,68,15,17,"M12",26,"FN39TG","Finland"
12,"6/15/13","12:45:56",65,68,1,9,"M12",26,"FN39TG","Finland"
12,"6/20/13","17:45:56",66,76,17,2,"M12",26,"FN39TG","Finland"
12,"6/26/13","4:00:01",69,78,13,15,"M12",26,"FN39TG","Finland"
12,"6/29/13","7:00:01",67,76,5,27,"M12",26,"FN39TG","Finland"
12,"6/4/13","12:00:01",70,72,4,22,"M12",26,"FN39TG","Finland"
12,"6/8/13","4:13:20",67,66,20,29,"M12",26,"FN39TG","Finland"
12,"6/23/13","1:00:01",66,63,10,12,"M12",26,"FN39TG","Finland"
12,"6/17/13","1:13:19",68,59,3,1,"M12",26,"FN39TG","Finland"
12,"6/18/13","14:13:20",67,72,12,6,"M12",26,"FN39TG","Finland"
12,"6/21/13","17:13:20",68,69,6,15,"M12",26,"FN39TG","Finland"
12,"6/7/13","9:33:07",67,61,7,11,"M12",26,"FN39TG","Finland"
12,"6/22/13","12:43:51",67,70,3,11,"M12",26,"FN39TG","Finland"
12,"6/5/13","1:13:20",66,60,10,1,"M12",26,"FN39TG","Finland"
12,"6/16/13","0:13:19",69,74,2,22,"M12",26,"FN39TG","Finland"
12,"6/22/13","6:13:19",70,78,4,21,"M12",26,"FN39TG","Finland"
12,"6/27/13","11:13:19",67,76,7,18,"M12",26,"FN39TG","Finland"
12,"6/29/13","13:13:19",67,73,15,6,"M12",26,"FN39TG","Finland"
12,"6/2/13","16:13:19",67,69,19,11,"M12",26,"FN39TG","Finland"
12,"6/18/13","8:43:51",69,77,14,11,"M12",26,"FN39TG","Finland"
12,"6/8/13","4:13:20",69,74,14,14,"M12",26,"FN39TG","Finland"
12,"6/11/13","13:33:07",67,65,12,22,"M12",26,"FN39TG","Finland"
12,"6/7/13","15:45:56",70,70,19,23,"M12",26,"FN39TG","Finland"
12,"6/12/13","2:45:56",66,67,3,28,"M12",26,"FN39TG","Finland"
12,"6/28/13","18:45:56",67,71,15,14,"M12",26,"FN39TG","Finland"
12,"6/10/13","11:00:01",69,67,4,22,"M12",26,"FN39TG","Finland"
12,"6/15/13","16:00:01",70,58,1,27,"M12",26,"FN39TG","Finland"
12,"6/25/13","2:13:19",69,77,13,27,"M12",26,"FN39TG","Finland"
12,"6/8/13","3:33:07",68,55,6,27,"M12",26,"FN39TG","Finland"
12,"6/13/13","8:33:07",66,64,15,27,"M12",26,"FN39TG","Finland"
12,"6/22/13","17:33:07",66,59,17,23,"M12",26,"FN39TG","Finland"
12,"6/4/13","5:00:01",65,65,9,24,"M12",26,"FN39TG","Finland"
12,"6/18/13","1:43:51",65,78,14,30,"M12",26,"FN39TG","Finland"
12,"6/10/13","23:43:51",70,64,19,1,"M12",26,"FN39TG","Finland"
12,"6/12/13","1:13:20",67,55,20,7,"M12",26,"FN39TG","Finland"
12,"6/13/13","8:33:07",69,58,4,15,"M12",26,"FN39TG","Finland"
12,"6/22/13","17:33:07",66,61,20,12,"M12",26,"FN39TG","Finland"
12,"6/17/13","18:00:01",67,76,12,23,"M12",26,"FN39TG","Finland"
12,"6/24/13","1:13:19",66,78,16,6,"M12",26,"FN39TG","Finland"
12,"6/12/13","19:13:19",69,74,14,21,"M12",26,"FN39TG","Finland"
12,"6/18/13","1:43:51",68,61,6,28,"M12",26,"FN39TG","Finland"
12,"6/12/13","1:13:20",66,77,6,3,"M12",26,"FN39TG","Finland"
12,"6/17/13","6:13:20",68,68,17,14,"M12",26,"FN39TG","Finland"
12,"6/22/13","11:13:20",67,56,18,12,"M12",26,"FN39TG","Finland"
12,"6/10/13","11:00:01",69,65,19,2,"M12",26,"FN39TG","Finland"
12,"6/20/13","21:00:01",66,79,20,11,"M12",26,"FN39TG","Finland"
12,"6/24/13","1:13:19",68,76,18,27,"M12",26,"FN39TG","Finland"
12,"6/26/13","3:13:19",66,63,3,13,"M12",26,"FN39TG","Finland"
12,"6/15/13","22:13:19",69,76,12,1,"M12",26,"FN39TG","Finland"
12,"6/20/13","3:43:51",69,58,10,10,"M12",26,"FN39TG","Finland"
12,"6/21/13","4:43:51",66,66,7,23,"M12",26,"FN39TG","Finland"
12,"6/24/13","7:43:51",68,77,10,2,"M12",26,"FN39TG","Finland"
12,"6/2/13","15:43:51",65,71,12,14,"M12",26,"FN39TG","Finland"
12,"6/28/13","17:13:20",66,58,7,3,"M12",26,"FN39TG","Finland"
12,"6/20/13","15:33:07",67,60,11,29,"M12",26,"FN39TG","Finland"
12,"6/23/13","18:33:07",68,64,5,21,"M12",26,"FN39TG","Finland"
12,"6/24/13","19:33:07",68,62,17,1,"M12",26,"FN39TG","Finland"
12,"6/30/13","1:45:56",69,67,8,30,"M12",26,"FN39TG","Finland"
12,"6/12/13","13:45:56",65,79,17,29,"M12",26,"FN39TG","Finland"
12,"6/27/13","4:45:56",68,76,8,7,"M12",26,"FN39TG","Finland"
12,"6/11/13","5:00:01",70,73,18,12,"M12",26,"FN39TG","Finland"
12,"6/6/13","6:13:19",67,62,7,2,"M12",26,"FN39TG","Finland"
12,"6/1/13","13:13:20",70,72,11,4,"M12",26,"FN39TG","Finland"
12,"6/5/13","17:13:20",68,62,19,6,"M12",26,"FN39TG","Finland"
12,"6/6/13","18:13:20",67,56,16,16,"M12",26,"FN39TG","Finland"
12,"6/10/13","22:13:20",67,79,13,29,"M12",26,"FN39TG","Finland"
12,"6/22/13","10:33:07",70,61,4,16,"M12",26,"FN39TG","Finland"
12,"6/29/13","17:33:07",65,60,16,16,"M12",26,"FN39TG","Finland"
12,"6/5/13","23:33:07",65,79,10,24,"M12",26,"FN39TG","Finland"
12,"6/6/13","0:00:01",69,78,5,11,"M12",26,"FN39TG","Finland"
12,"6/15/13","9:00:01",66,62,1,3,"M12",26,"FN39TG","Finland"
12,"6/27/13","21:00:01",68,57,15,5,"M12",26,"FN39TG","Finland"
12,"6/18/13","18:13:19",70,78,14,7,"M12",26,"FN39TG","Finland"
12,"6/28/13","4:43:51",65,58,19,24,"M12",26,"FN39TG","Finland"
12,"6/24/13","6:13:20",69,66,11,16,"M12",26,"FN39TG","Finland"
12,"6/17/13","5:33:07",68,69,13,3,"M12",26,"FN39TG","Finland"
12,"6/18/13","6:33:07",70,57,16,28,"M12",26,"FN39TG","Finland"
12,"6/19/13","7:33:07",66,73,5,24,"M12",26,"FN39TG","Finland"
12,"6/20/13","8:33:07",67,58,5,16,"M12",26,"FN39TG","Finland"
12,"6/23/13","11:33:07",70,77,15,12,"M12",26,"FN39TG","Finland"
12,"6/12/13","6:00:01",65,65,7,22,"M12",26,"FN39TG","Finland"
12,"6/13/13","7:00:01",69,56,18,5,"M12",26,"FN39TG","Finland"
12,"6/7/13","7:13:19",66,63,13,30,"M12",26,"FN39TG","Finland"
12,"6/3/13","9:43:51",70,64,12,16,"M12",26,"FN39TG","Finland"
12,"6/16/13","22:43:51",70,61,8,1,"M12",26,"FN39TG","Finland"
12,"6/6/13","18:13:20",66,56,6,28,"M12",26,"FN39TG","Finland"
12,"6/8/13","8:13:19",65,62,11,29,"M12",26,"FN39TG","Finland"
12,"6/13/13","13:13:19",65,73,15,1,"M12",26,"FN39TG","Finland"
12,"6/16/13","16:13:19",67,62,11,26,"M12",26,"FN39TG","Finland"
12,"6/6/13","12:43:51",66,77,2,16,"M12",26,"FN39TG","Finland"
12,"6/24/13","6:13:20",68,68,14,22,"M12",26,"FN39TG","Finland"
12,"6/26/13","8:13:20",68,77,15,22,"M12",26,"FN39TG","Finland"
12,"6/3/13","15:13:20",66,76,18,12,"M12",26,"FN39TG","Finland"
12,"6/18/13","6:33:07",67,74,6,6,"M12",26,"FN39TG","Finland"
12,"6/9/13","3:45:56",70,72,17,9,"M12",26,"FN39TG","Finland"
12,"6/12/13","6:45:56",70,62,5,25,"M12",26,"FN39TG","Finland"
12,"6/14/13","14:45:56",67,72,17,23,"M12",26,"FN39TG","Finland"
12,"6/4/13","10:45:56",65,73,13,5,"M12",26,"FN39TG","Finland"
12,"6/19/13","6:00:01",67,56,13,7,"M12",26,"FN39TG","Finland"
12,"6/20/13","7:00:01",66,76,15,30,"M12",26,"FN39TG","Finland"
12,"6/22/13","9:00:01",68,76,10,17,"M12",26,"FN39TG","Finland"
12,"6/25/13","12:00:01",66,79,3,14,"M12",26,"FN39TG","Finland"
12,"6/26/13","13:00:01",69,58,14,12,"M12",26,"FN39TG","Finland"
12,"6/27/13","14:00:01",66,55,15,20,"M12",26,"FN39TG","Finland"
12,"6/2/13","19:00:01",70,68,10,18,"M12",26,"FN39TG","Finland"
12,"6/12/13","5:13:19",68,65,7,20,"M12",26,"FN39TG","Finland"
12,"6/19/13","12:13:19",68,76,17,5,"M12",26,"FN39TG","Finland"
12,"6/22/13","15:13:19",69,68,2,11,"M12",26,"FN39TG","Finland"
12,"6/1/13","0:43:51",65,63,18,25,"M12",26,"FN39TG","Finland"
12,"6/5/13","4:43:51",68,73,19,4,"M12",26,"FN39TG","Finland"
12,"6/21/13","20:43:51",69,65,11,19,"M12",26,"FN39TG","Finland"
12,"6/22/13","21:43:51",68,66,8,23,"M12",26,"FN39TG","Finland"
12,"6/3/13","8:13:20",70,69,5,1,"M12",26,"FN39TG","Finland"
12,"6/21/13","2:33:07",70,65,18,25,"M12",26,"FN39TG","Finland"
12,"6/16/13","3:00:01",66,57,18,23,"M12",26,"FN39TG","Finland"
12,"6/30/13","17:00:01",65,63,5,22,"M12",26,"FN39TG","Finland"
12,"6/13/13","6:13:19",65,63,10,11,"M12",26,"FN39TG","Finland"
12,"6/10/13","9:43:51",69,76,17,10,"M12",26,"FN39TG","Finland"
12,"6/11/13","10:43:51",69,63,14,23,"M12",26,"FN39TG","Finland"
12,"6/23/13","22:43:51",67,72,7,27,"M12",26,"FN39TG","Finland"
12,"6/6/13","11:13:20",65,76,4,10,"M12",26,"FN39TG","Finland"
12,"6/5/13","16:33:07",67,55,14,5,"M12",26,"FN39TG","Finland"
12,"6/19/13","6:00:01",67,69,15,3,"M12",26,"FN39TG","Finland"
12,"6/18/13","17:43:51",67,73,6,11,"M12",26,"FN39TG","Finland"
12,"6/1/13","6:13:20",67,57,11,16,"M12",26,"FN39TG","Finland"
12,"6/15/13","20:13:20",66,66,15,29,"M12",26,"FN39TG","Finland"
12,"6/30/13","23:13:19",65,59,17,3,"M12",26,"FN39TG","Finland"
